learner_id,question_id,question_type,subskill,difficulty_level,response_time,attempt_count,correct_or_incorrect,hint_requested,session_number,timestamp,error_pattern,repeated_mistake,simulated_progress
L017,Q-VOC-4-068,vocabulary,articles,advanced,18.727,3,0,1,30,2025-02-05T09:45:00,article-gender association error,0,0.7951
L017,Q-VOC-4-068,vocabulary,false friends,advanced,27.011,5,0,1,30,2025-02-05T16:51:00,false-friend translation error,1,0.7975
L017,Q-VOC-4-079,vocabulary,daily verbs,advanced,30.632,2,0,1,30,2025-02-05T16:06:00,article-gender association error,0,0.8
L017,Q-REA-4-012,reading,dialogue,advanced,54.47,1,0,0,30,2025-02-04T16:06:00,instruction parsing error,0,0.8025
L017,Q-VOC-3-051,vocabulary,daily verbs,hard,26.338,1,0,0,31,2025-02-05T13:37:00,vocabulary recall error,0,0.8049
L017,Q-VOC-4-038,vocabulary,articles,advanced,16.545,2,0,1,31,2025-02-05T09:11:00,vocabulary recall error,0,0.8074
L017,Q-REA-4-017,reading,dialogue,advanced,48.295,2,1,1,31,2025-02-05T15:58:00,,0,0.8099
L017,Q-VOC-4-047,vocabulary,articles,advanced,21.925,4,0,1,31,2025-02-06T17:32:00,false-friend translation error,0,0.8123
L017,Q-GRA-4-043,grammar,modal verbs,advanced,40.145,2,1,0,31,2025-02-05T09:25:00,,0,0.8148
L017,Q-REA-3-040,reading,short passage,hard,56.197,3,0,1,31,2025-02-07T15:34:00,detail retrieval error,0,0.8173
L017,Q-REA-3-050,reading,detail retrieval,hard,46.689,2,0,1,31,2025-02-06T17:31:00,detail retrieval error,0,0.8198
L017,Q-VOC-4-047,vocabulary,articles,advanced,34.255,5,0,1,31,2025-02-06T09:53:00,vocabulary recall error,1,0.8222
L017,Q-VOC-4-055,vocabulary,false friends,advanced,26.887,6,0,0,31,2025-02-04T14:30:00,vocabulary recall error,0,0.8247
L017,Q-VOC-4-034,vocabulary,articles,advanced,30.474,1,0,1,31,2025-02-06T11:33:00,article-gender association error,0,0.8272
L017,Q-VOC-4-064,vocabulary,daily verbs,advanced,11.679,3,0,1,32,2025-02-08T11:03:00,false-friend translation error,0,0.8296
L017,Q-LIS-4-021,listening,slow dialogue,advanced,36.366,2,1,0,32,2025-02-07T09:03:00,,0,0.8321
L017,Q-VOC-4-060,vocabulary,separable verbs,advanced,18.554,1,1,1,32,2025-02-07T11:07:00,,0,0.8346
L017,Q-VOC-4-064,vocabulary,false friends,advanced,22.867,2,0,0,32,2025-02-06T11:36:00,article-gender association error,1,0.837
L017,Q-VOC-3-046,vocabulary,false friends,hard,40.307,2,0,1,32,2025-02-06T11:52:00,article-gender association error,0,0.8395
L017,Q-REA-4-027,reading,instructions,advanced,51.03,4,0,1,32,2025-02-07T11:17:00,main-idea misinterpretation,0,0.842
L017,Q-REA-4-027,reading,instructions,hard,42.372,4,0,1,32,2025-02-04T12:41:00,main-idea misinterpretation,1,0.8444
L017,Q-GRA-4-032,grammar,present perfect,advanced,51.651,6,0,1,32,2025-02-08T10:09:00,verb-position error,0,0.8469
L017,Q-VOC-4-010,vocabulary,separable verbs,advanced,20.784,5,0,0,32,2025-02-05T16:28:00,article-gender association error,0,0.8494
L017,Q-GRA-4-032,grammar,present perfect,hard,34.256,2,0,1,32,2025-02-06T15:51:00,modal-verb conjugation error,1,0.8519
L017,Q-GRA-4-021,grammar,cases,advanced,27.323,2,0,0,32,2025-02-06T09:13:00,case-marking error,0,0.8543
L017,Q-VOC-4-035,vocabulary,separable verbs,advanced,22.519,2,0,1,33,2025-02-07T17:33:00,vocabulary recall error,0,0.8568
L017,Q-REA-4-019,reading,detail retrieval,advanced,52.124,5,0,0,33,2025-02-08T14:28:00,main-idea misinterpretation,0,0.8593
L017,Q-REA-4-016,reading,dialogue,advanced,47.334,4,1,0,33,2025-02-09T14:10:00,,0,0.8617
L017,Q-VOC-4-049,vocabulary,separable verbs,advanced,29.435,3,0,0,33,2025-02-09T16:04:00,article-gender association error,0,0.8642
L017,Q-VOC-4-041,vocabulary,separable verbs,advanced,24.98,2,1,0,33,2025-02-08T13:23:00,,0,0.8667
L017,Q-GRA-4-021,grammar,present perfect,advanced,36.02,1,0,0,33,2025-02-08T15:13:00,verb-position error,1,0.8691
L017,Q-VOC-4-024,vocabulary,false friends,advanced,33.867,3,0,1,33,2025-02-08T13:09:00,vocabulary recall error,0,0.8716
L017,Q-VOC-4-024,vocabulary,false friends,advanced,21.213,4,0,1,33,2025-02-07T12:50:00,article-gender association error,1,0.8741
L017,Q-GRA-4-051,grammar,present perfect,advanced,36.008,1,1,0,34,2025-02-09T09:45:00,,0,0.8765
L017,Q-VOC-4-020,vocabulary,separable verbs,advanced,22.421,2,0,1,34,2025-02-08T12:51:00,vocabulary recall error,0,0.879
L017,Q-LIS-4-080,listening,slow dialogue,advanced,42.729,1,1,1,34,2025-02-10T09:26:00,,0,0.8815
L017,Q-REA-4-019,reading,detail retrieval,advanced,51.298,5,0,0,34,2025-02-08T15:29:00,instruction parsing error,1,0.884
L017,Q-VOC-4-020,vocabulary,daily verbs,advanced,18.546,5,0,1,34,2025-02-09T13:07:00,false-friend translation error,1,0.8864
L017,Q-LIS-4-001,listening,numbers,advanced,44.097,1,1,0,34,2025-02-08T11:09:00,,0,0.8889
L017,Q-REA-4-019,reading,instructions,advanced,86.337,4,0,1,34,2025-02-09T12:51:00,main-idea misinterpretation,1,0.8914
L017,Q-VOC-4-033,vocabulary,daily verbs,advanced,20.455,4,0,1,34,2025-02-08T09:09:00,article-gender association error,0,0.8938
L017,Q-REA-3-007,reading,detail retrieval,hard,61.272,6,0,1,34,2025-02-10T10:19:00,detail retrieval error,0,0.8963
L017,Q-VOC-4-033,vocabulary,false friends,advanced,16.011,2,0,1,34,2025-02-07T11:46:00,vocabulary recall error,1,0.8988
L017,Q-VOC-4-071,vocabulary,daily verbs,advanced,27.462,6,0,0,34,2025-02-09T17:39:00,false-friend translation error,0,0.9012
L017,Q-GRA-4-051,grammar,verb position,advanced,42.214,1,1,1,34,2025-02-08T16:08:00,,0,0.9037
L017,Q-LIS-4-015,listening,numbers,advanced,41.223,4,0,1,34,2025-02-10T10:47:00,number misrecognition,0,0.9062
L017,Q-GRA-4-021,grammar,cases,advanced,49.99,6,0,0,35,2025-02-10T10:11:00,case-marking error,1,0.9086
L017,Q-VOC-3-036,vocabulary,articles,hard,20.193,1,1,0,35,2025-02-07T12:26:00,,0,0.9111
L017,Q-GRA-4-076,grammar,verb position,advanced,52.732,3,0,1,35,2025-02-10T17:15:00,modal-verb conjugation error,0,0.9136
L017,Q-VOC-4-057,vocabulary,daily verbs,advanced,27.987,5,0,1,35,2025-02-09T12:20:00,article-gender association error,0,0.916
L017,Q-REA-4-004,reading,instructions,advanced,93.623,2,1,1,35,2025-02-09T16:52:00,slow but correct response,0,0.9185
L017,Q-REA-4-073,reading,short passage,advanced,31.78,6,0,1,35,2025-02-09T10:56:00,detail retrieval error,0,0.921
L017,Q-LIS-4-039,listening,chapter audio,advanced,56.268,4,0,1,35,2025-02-08T13:00:00,phoneme discrimination error,0,0.9235
L017,Q-GRA-4-025,grammar,present perfect,advanced,30.651,3,1,0,35,2025-02-10T10:44:00,,0,0.9259
L017,Q-REA-4-006,reading,detail retrieval,advanced,63.587,4,1,0,35,2025-02-10T12:54:00,,0,0.9284
L017,Q-VOC-4-057,vocabulary,false friends,hard,37.768,4,0,1,36,2025-02-10T10:34:00,article-gender association error,1,0.9309
L017,Q-LIS-4-039,listening,dictation,advanced,51.215,2,0,1,36,2025-02-11T17:38:00,number misrecognition,1,0.9333
L017,Q-VOC-4-046,vocabulary,false friends,advanced,26.987,2,0,1,36,2025-02-11T13:06:00,vocabulary recall error,0,0.9358
L017,Q-REA-4-029,reading,detail retrieval,advanced,71.001,1,1,1,36,2025-02-12T09:05:00,,0,0.9383
L017,Q-VOC-4-012,vocabulary,daily verbs,advanced,22.517,5,1,0,36,2025-02-11T11:03:00,,0,0.9407
L017,Q-REA-4-065,reading,dialogue,advanced,59.44,3,0,1,36,2025-02-09T09:49:00,detail retrieval error,0,0.9432
L017,Q-LIS-4-038,listening,slow dialogue,advanced,47.743,1,1,0,36,2025-02-09T16:00:00,,0,0.9457
L017,Q-VOC-4-067,vocabulary,false friends,advanced,20.981,4,0,0,36,2025-02-11T12:08:00,false-friend translation error,0,0.9481
L017,Q-VOC-4-012,vocabulary,articles,advanced,24.534,4,1,0,37,2025-02-12T10:02:00,,0,0.9506
L017,Q-VOC-4-055,vocabulary,separable verbs,advanced,16.927,4,0,1,37,2025-02-12T12:22:00,vocabulary recall error,0,0.9531
L017,Q-VOC-4-046,vocabulary,articles,advanced,22.911,2,0,1,37,2025-02-11T14:45:00,vocabulary recall error,0,0.9556
L017,Q-VOC-4-046,vocabulary,daily verbs,advanced,16.2,2,0,1,37,2025-02-11T15:19:00,article-gender association error,1,0.958
L017,Q-LIS-4-039,listening,dictation,advanced,64.081,2,0,0,37,2025-02-09T10:46:00,number misrecognition,1,0.9605
L017,Q-VOC-4-043,vocabulary,daily verbs,advanced,24.71,6,0,0,37,2025-02-11T10:53:00,false-friend translation error,0,0.963
L017,Q-VOC-4-004,vocabulary,false friends,advanced,21.82,2,0,1,37,2025-02-13T13:54:00,false-friend translation error,0,0.9654
L017,Q-VOC-4-004,vocabulary,daily verbs,advanced,27.449,2,0,1,37,2025-02-10T11:37:00,article-gender association error,1,0.9679
L017,Q-GRA-3-021,grammar,verb position,hard,35.136,1,0,0,37,2025-02-12T17:45:00,verb-position error,0,0.9704
L017,Q-VOC-4-025,vocabulary,daily verbs,advanced,27.068,2,0,1,38,2025-02-13T09:16:00,vocabulary recall error,0,0.9728
L017,Q-VOC-4-025,vocabulary,articles,advanced,38.693,5,0,1,38,2025-02-13T14:16:00,false-friend translation error,1,0.9753
L017,Q-VOC-4-058,vocabulary,false friends,advanced,18.628,5,0,0,38,2025-02-13T14:11:00,vocabulary recall error,0,0.9778
L017,Q-VOC-4-062,vocabulary,false friends,advanced,26.078,2,0,1,38,2025-02-13T12:18:00,vocabulary recall error,0,0.9802
L017,Q-VOC-4-046,vocabulary,false friends,advanced,19.26,2,0,0,38,2025-02-14T12:54:00,false-friend translation error,0,0.9827
L017,Q-REA-4-017,reading,short passage,advanced,52.989,3,1,0,38,2025-02-13T15:18:00,,0,0.9852
L017,Q-GRA-4-019,grammar,cases,advanced,37.875,2,1,0,38,2025-02-14T16:33:00,,0,0.9877
L017,Q-VOC-4-029,vocabulary,separable verbs,advanced,30.708,3,1,1,38,2025-02-13T12:47:00,,0,0.9901
L017,Q-VOC-4-017,vocabulary,articles,advanced,22.445,2,0,1,38,2025-02-15T16:13:00,article-gender association error,0,0.9926
L017,Q-VOC-4-005,vocabulary,separable verbs,advanced,40.192,5,0,0,39,2025-02-13T10:27:00,false-friend translation error,0,0.9951
L017,Q-VOC-4-004,vocabulary,daily verbs,advanced,22.234,3,0,1,39,2025-02-12T15:01:00,vocabulary recall error,0,0.9975
L017,Q-VOC-4-079,vocabulary,daily verbs,advanced,25.877,2,0,1,39,2025-02-12T14:06:00,article-gender association error,0,1.0
L018,Q-GRA-3-078,grammar,verb position,hard,38.199,2,0,0,1,2025-01-08T13:36:00,verb-position error,0,0.0
L018,Q-REA-1-021,reading,short passage,easy,64.419,1,1,0,1,2025-01-06T10:31:00,,0,0.0024
L018,Q-REA-2-053,reading,short passage,medium,54.116,4,0,0,1,2025-01-08T09:14:00,detail retrieval error,0,0.0048
L018,Q-GRA-2-030,grammar,verb position,medium,37.06,1,1,0,1,2025-01-08T17:17:00,,0,0.0073
L018,Q-REA-1-049,reading,dialogue,easy,55.159,1,1,0,1,2025-01-08T10:47:00,,0,0.0097
L018,Q-REA-3-001,reading,short passage,hard,47.496,3,0,0,1,2025-01-07T11:28:00,instruction parsing error,0,0.0121
L018,Q-LIS-2-028,listening,numbers,medium,70.317,2,0,0,1,2025-01-08T10:39:00,number misrecognition,0,0.0145
L018,Q-GRA-3-074,grammar,cases,hard,27.542,2,1,1,1,2025-01-07T10:38:00,,0,0.0169
L018,Q-LIS-1-006,listening,numbers,easy,40.15,4,0,0,1,2025-01-07T15:13:00,phoneme discrimination error,0,0.0194
L018,Q-VOC-2-019,vocabulary,separable verbs,medium,19.034,3,0,0,2,2025-01-10T17:04:00,vocabulary recall error,0,0.0218
L018,Q-LIS-1-006,listening,slow dialogue,easy,50.403,3,0,1,2,2025-01-09T16:39:00,dialogue detail omission,1,0.0242
L018,Q-VOC-2-009,vocabulary,separable verbs,medium,15.294,1,1,0,2,2025-01-08T14:50:00,,0,0.0266
L018,Q-REA-1-001,reading,instructions,easy,40.325,1,1,0,2,2025-01-08T13:11:00,,0,0.0291
L018,Q-VOC-2-032,vocabulary,false friends,medium,20.495,1,1,0,2,2025-01-09T16:31:00,,0,0.0315
L018,Q-GRA-1-025,grammar,cases,easy,27.859,4,0,1,2,2025-01-09T11:28:00,case-marking error,0,0.0339
L018,Q-VOC-2-061,vocabulary,separable verbs,medium,14.224,5,1,0,2,2025-01-09T16:14:00,,0,0.0363
L018,Q-VOC-2-077,vocabulary,false friends,medium,25.246,3,0,0,2,2025-01-07T09:55:00,false-friend translation error,0,0.0387
L018,Q-LIS-1-006,listening,slow dialogue,medium,49.814,4,0,1,2,2025-01-11T15:31:00,dialogue detail omission,1,0.0412
L018,Q-GRA-1-044,grammar,cases,easy,30.076,1,1,0,2,2025-01-08T17:24:00,,0,0.0436
L018,Q-VOC-2-055,vocabulary,separable verbs,medium,17.169,1,1,0,2,2025-01-10T12:04:00,,0,0.046
L018,Q-VOC-1-067,vocabulary,daily verbs,easy,21.105,4,0,0,2,2025-01-10T11:10:00,false-friend translation error,0,0.0484
L018,Q-GRA-2-008,grammar,cases,medium,29.086,1,1,0,2,2025-01-10T10:36:00,,0,0.0508
L018,Q-LIS-2-032,listening,numbers,medium,36.179,1,1,1,3,2025-01-10T12:51:00,,0,0.0533
L018,Q-REA-1-047,reading,instructions,easy,52.973,1,0,1,3,2025-01-10T15:45:00,main-idea misinterpretation,0,0.0557
L018,Q-LIS-1-006,listening,numbers,medium,32.794,1,0,1,3,2025-01-10T09:52:00,phoneme discrimination error,1,0.0581
L018,Q-GRA-3-078,grammar,present perfect,hard,35.724,2,0,0,3,2025-01-10T16:30:00,case-marking error,0,0.0605
L018,Q-VOC-2-078,vocabulary,daily verbs,medium,20.667,1,1,0,3,2025-01-12T13:35:00,,0,0.063
L018,Q-LIS-1-006,listening,dictation,medium,54.736,4,0,0,3,2025-01-11T17:07:00,number misrecognition,1,0.0654
L018,Q-LIS-2-078,listening,chapter audio,medium,45.64,2,1,0,3,2025-01-12T11:48:00,,0,0.0678
L018,Q-REA-2-012,reading,instructions,medium,54.533,2,0,1,3,2025-01-10T16:55:00,main-idea misinterpretation,0,0.0702
L018,Q-REA-2-038,reading,instructions,medium,42.293,1,1,0,3,2025-01-11T17:57:00,,0,0.0726
L018,Q-REA-2-054,reading,short passage,medium,58.307,1,1,0,4,2025-01-12T12:36:00,,0,0.0751
L018,Q-REA-1-031,reading,detail retrieval,easy,45.337,2,1,0,4,2025-01-11T12:48:00,,0,0.0775
L018,Q-LIS-1-074,listening,chapter audio,easy,37.887,4,0,0,4,2025-01-13T11:43:00,dialogue detail omission,0,0.0799
L018,Q-GRA-3-078,grammar,verb position,medium,41.621,3,0,1,4,2025-01-12T10:43:00,modal-verb conjugation error,1,0.0823
L018,Q-VOC-1-040,vocabulary,false friends,easy,19.598,1,1,0,4,2025-01-13T13:22:00,,0,0.0847
L018,Q-VOC-3-035,vocabulary,daily verbs,hard,16.794,2,1,1,4,2025-01-13T13:43:00,,0,0.0872
L018,Q-REA-3-009,reading,detail retrieval,hard,37.396,5,0,0,4,2025-01-11T11:10:00,detail retrieval error,0,0.0896
L018,Q-VOC-2-067,vocabulary,false friends,medium,33.879,1,1,0,4,2025-01-12T16:05:00,,0,0.092
L018,Q-LIS-2-077,listening,numbers,medium,51.86,1,1,1,4,2025-01-13T15:32:00,,0,0.0944
L018,Q-REA-2-001,reading,dialogue,medium,53.19,1,1,1,4,2025-01-13T09:54:00,,0,0.0969
L018,Q-GRA-3-073,grammar,verb position,hard,32.268,2,1,0,4,2025-01-13T14:15:00,,0,0.0993
L018,Q-VOC-1-067,vocabulary,false friends,medium,20.055,3,0,1,5,2025-01-14T17:31:00,vocabulary recall error,1,0.1017
L018,Q-LIS-3-005,listening,numbers,hard,53.236,2,1,0,5,2025-01-14T10:44:00,,0,0.1041
L018,Q-REA-3-059,reading,dialogue,hard,34.906,1,0,0,5,2025-01-13T09:46:00,instruction parsing error,0,0.1065
L018,Q-GRA-2-053,grammar,verb position,medium,41.922,2,0,0,5,2025-01-14T11:51:00,modal-verb conjugation error,0,0.109
L018,Q-GRA-2-007,grammar,modal verbs,medium,43.159,3,0,1,5,2025-01-14T10:09:00,case-marking error,0,0.1114
L018,Q-GRA-2-057,grammar,modal verbs,medium,30.416,2,1,0,5,2025-01-15T15:59:00,,0,0.1138
L018,Q-VOC-2-059,vocabulary,false friends,medium,18.577,4,0,0,5,2025-01-15T17:58:00,article-gender association error,0,0.1162
L018,Q-VOC-3-016,vocabulary,daily verbs,hard,22.528,2,0,0,5,2025-01-14T11:18:00,false-friend translation error,0,0.1186
L018,Q-GRA-3-003,grammar,present perfect,hard,21.929,2,0,0,5,2025-01-12T16:15:00,modal-verb conjugation error,0,0.1211
L018,Q-LIS-2-076,listening,numbers,medium,50.88,1,1,1,5,2025-01-15T10:01:00,,0,0.1235
L018,Q-VOC-2-071,vocabulary,false friends,medium,23.166,2,1,0,5,2025-01-16T17:13:00,,0,0.1259
L018,Q-REA-4-029,reading,dialogue,advanced,56.269,1,1,1,5,2025-01-15T13:08:00,,0,0.1283
L018,Q-VOC-2-061,vocabulary,false friends,medium,31.961,2,0,1,6,2025-01-16T14:03:00,article-gender association error,0,0.1308
L018,Q-GRA-2-010,grammar,present perfect,medium,37.126,2,1,0,6,2025-01-16T09:47:00,,0,0.1332
L018,Q-REA-2-026,reading,dialogue,medium,55.537,1,1,0,6,2025-01-19T15:00:00,,0,0.1356
L018,Q-GRA-1-029,grammar,verb position,easy,26.497,2,0,1,6,2025-01-16T13:34:00,modal-verb conjugation error,0,0.138
L018,Q-GRA-3-022,grammar,present perfect,hard,24.458,4,0,1,6,2025-01-18T16:49:00,verb-position error,0,0.1404
L018,Q-VOC-2-046,vocabulary,articles,medium,15.646,1,1,0,6,2025-01-16T13:58:00,,0,0.1429
L018,Q-REA-3-054,reading,dialogue,hard,50.47,3,1,1,6,2025-01-16T17:50:00,,0,0.1453
L018,Q-VOC-2-020,vocabulary,false friends,medium,26.188,1,1,0,6,2025-01-17T14:51:00,,0,0.1477
L018,Q-GRA-2-009,grammar,verb position,medium,55.557,3,1,0,7,2025-01-18T10:12:00,,0,0.1501
L018,Q-VOC-2-061,vocabulary,daily verbs,medium,24.627,2,0,0,7,2025-01-17T12:10:00,vocabulary recall error,1,0.1525
L018,Q-GRA-2-079,grammar,present perfect,medium,26.697,2,0,1,7,2025-01-19T10:29:00,case-marking error,0,0.155
L018,Q-REA-3-059,reading,short passage,medium,53.81,4,0,1,7,2025-01-18T15:09:00,main-idea misinterpretation,1,0.1574
L018,Q-VOC-2-038,vocabulary,false friends,medium,19.651,3,1,0,7,2025-01-16T13:00:00,,0,0.1598
L018,Q-GRA-3-066,grammar,verb position,hard,36.391,2,0,0,7,2025-01-18T17:24:00,case-marking error,0,0.1622
L018,Q-LIS-3-056,listening,numbers,hard,42.421,2,1,0,7,2025-01-18T13:37:00,,0,0.1646
L018,Q-REA-3-059,reading,dialogue,medium,50.633,1,0,1,7,2025-01-17T17:08:00,instruction parsing error,1,0.1671
L018,Q-VOC-2-030,vocabulary,articles,medium,12.394,3,1,0,7,2025-01-17T13:19:00,,0,0.1695
L018,Q-VOC-2-061,vocabulary,articles,hard,16.143,2,0,0,8,2025-01-18T14:00:00,vocabulary recall error,1,0.1719
L018,Q-VOC-2-061,vocabulary,false friends,medium,25.909,1,0,0,8,2025-01-19T12:01:00,article-gender association error,1,0.1743
L018,Q-VOC-1-012,vocabulary,separable verbs,easy,32.456,1,1,0,8,2025-01-21T10:17:00,,0,0.1768
L018,Q-REA-2-015,reading,instructions,medium,48.824,1,1,0,8,2025-01-20T14:02:00,,0,0.1792
L018,Q-REA-2-069,reading,dialogue,medium,47.642,4,1,0,8,2025-01-20T09:44:00,,0,0.1816
L018,Q-GRA-3-066,grammar,cases,hard,41.498,4,0,0,8,2025-01-19T14:12:00,verb-position error,1,0.184
L018,Q-REA-3-059,reading,dialogue,medium,50.762,6,0,0,8,2025-01-19T14:56:00,instruction parsing error,1,0.1864
L018,Q-GRA-3-066,grammar,cases,advanced,60.729,3,0,1,8,2025-01-20T12:48:00,verb-position error,1,0.1889
L018,Q-GRA-3-066,grammar,present perfect,hard,32.91,4,0,0,8,2025-01-18T12:52:00,modal-verb conjugation error,1,0.1913
L018,Q-GRA-2-039,grammar,present perfect,medium,25.087,5,0,1,8,2025-01-19T13:16:00,verb-position error,0,0.1937
L018,Q-VOC-3-006,vocabulary,daily verbs,hard,39.291,2,0,1,8,2025-01-20T12:38:00,vocabulary recall error,0,0.1961
L018,Q-GRA-2-079,grammar,cases,medium,29.387,1,1,0,8,2025-01-18T16:43:00,,0,0.1985
L018,Q-GRA-2-039,grammar,cases,medium,37.83,1,0,0,9,2025-01-20T16:26:00,case-marking error,1,0.201
L018,Q-REA-2-031,reading,short passage,medium,80.189,1,1,0,9,2025-01-21T17:47:00,,0,0.2034
L018,Q-REA-2-077,reading,short passage,medium,69.621,2,1,0,9,2025-01-21T17:53:00,,0,0.2058
L018,Q-REA-3-021,reading,short passage,hard,49.064,3,1,0,9,2025-01-22T17:29:00,,0,0.2082
L018,Q-GRA-2-021,grammar,present perfect,medium,34.204,1,1,0,9,2025-01-21T16:20:00,,0,0.2107
L018,Q-REA-2-076,reading,dialogue,medium,53.892,1,1,0,9,2025-01-20T15:43:00,,0,0.2131
L018,Q-LIS-2-073,listening,chapter audio,medium,25.665,3,1,0,9,2025-01-20T11:50:00,,0,0.2155
L018,Q-VOC-2-018,vocabulary,false friends,medium,17.238,1,1,0,9,2025-01-22T14:20:00,,0,0.2179
L018,Q-REA-2-006,reading,short passage,medium,38.83,1,0,0,10,2025-01-24T17:35:00,main-idea misinterpretation,0,0.2203
L018,Q-REA-2-002,reading,short passage,medium,52.303,1,1,1,10,2025-01-23T15:24:00,,0,0.2228
L018,Q-LIS-3-037,listening,slow dialogue,hard,45.362,1,1,0,10,2025-01-22T11:35:00,,0,0.2252
L018,Q-LIS-4-003,listening,chapter audio,advanced,54.736,1,1,0,10,2025-01-24T15:30:00,,0,0.2276
L018,Q-LIS-1-074,listening,slow dialogue,medium,32.541,3,0,0,10,2025-01-23T12:59:00,number misrecognition,1,0.23
L018,Q-VOC-2-019,vocabulary,separable verbs,medium,17.061,1,1,1,10,2025-01-24T16:44:00,,0,0.2324
L018,Q-LIS-1-074,listening,dictation,medium,43.448,2,0,0,10,2025-01-23T09:12:00,number misrecognition,1,0.2349
L018,Q-REA-4-010,reading,detail retrieval,advanced,39.757,1,0,1,10,2025-01-22T14:07:00,main-idea misinterpretation,0,0.2373
L018,Q-LIS-2-045,listening,chapter audio,medium,64.137,4,0,1,10,2025-01-21T12:37:00,number misrecognition,0,0.2397
L018,Q-LIS-4-058,listening,numbers,advanced,45.208,3,1,1,10,2025-01-25T09:37:00,,0,0.2421
L018,Q-VOC-2-022,vocabulary,false friends,medium,22.352,1,1,0,11,2025-01-27T11:29:00,,0,0.2446
L018,Q-GRA-3-023,grammar,modal verbs,hard,56.689,4,0,1,11,2025-01-25T15:23:00,modal-verb conjugation error,0,0.247
L018,Q-LIS-3-056,listening,slow dialogue,hard,27.762,1,0,1,11,2025-01-25T14:53:00,phoneme discrimination error,0,0.2494
L018,Q-REA-3-012,reading,dialogue,hard,77.395,3,1,0,11,2025-01-25T14:05:00,,0,0.2518
L018,Q-GRA-3-023,grammar,cases,medium,60.584,3,0,0,11,2025-01-26T12:23:00,verb-position error,1,0.2542
L018,Q-LIS-3-002,listening,slow dialogue,hard,53.064,3,1,0,11,2025-01-25T12:17:00,,0,0.2567
L018,Q-GRA-2-067,grammar,present perfect,medium,27.082,5,0,0,11,2025-01-27T16:34:00,case-marking error,0,0.2591
L018,Q-VOC-3-074,vocabulary,daily verbs,hard,14.387,1,1,0,11,2025-01-24T17:59:00,,0,0.2615
L018,Q-GRA-3-006,grammar,present perfect,hard,39.019,1,1,0,11,2025-01-25T10:05:00,,0,0.2639
L018,Q-REA-3-002,reading,instructions,hard,52.384,2,0,0,12,2025-01-27T09:55:00,main-idea misinterpretation,0,0.2663
L018,Q-LIS-3-027,listening,chapter audio,hard,59.004,1,1,0,12,2025-01-26T12:00:00,,0,0.2688
L018,Q-REA-3-078,reading,short passage,hard,45.657,5,0,0,12,2025-01-28T09:23:00,instruction parsing error,0,0.2712
L018,Q-VOC-3-006,vocabulary,separable verbs,advanced,22.705,4,0,0,12,2025-01-27T15:47:00,false-friend translation error,1,0.2736
L018,Q-LIS-2-006,listening,slow dialogue,medium,43.789,1,1,0,12,2025-01-26T14:29:00,,0,0.276
L018,Q-LIS-3-062,listening,dictation,hard,40.017,1,1,0,12,2025-01-25T12:41:00,,0,0.2785
